property_type,borough,surface_covered_in_m2,price_per_m2,lat,lon,price_aprox_usd
house,Tlalpan,120.0,15608.33333,19.306391,-99.111977,98681.78
apartment,Miguel Hidalgo,87.0,50758.62069,19.432657,-99.177444,232663.51
apartment,Coyoacán,63.0,31945.90476,19.303736,-99.163605,106036.39
apartment,Cuauhtémoc,74.0,12459.45946,19.452051,-99.144248,48576.93
apartment,Miguel Hidalgo,55.0,21709.09091,19.456747,-99.189193,62907.66
apartment,Miguel Hidalgo,127.0,59842.51969,19.433077,-99.198212,400417.27
apartment,Tláhuac,50.0,8360.0,19.29707,-99.051074,22022.95
apartment,Álvaro Obregón,90.0,7188.888889,19.363161,-99.248065,34088.15
house,Coyoacán,300.0,6406.666667,19.358008,-99.127094,101263.42
apartment,Benito Juárez,62.0,39339.93548,19.39912,-99.141464,128506.33
apartment,Cuauhtémoc,50.0,20853.34,19.443031,-99.162435,54947.48
apartment,Miguel Hidalgo,90.0,20888.88889,19.443486,-99.211871,99074.07
apartment,Miguel Hidalgo,166.0,15441.76506,19.435453,-99.180822,135053.0
house,Cuajimalpa de Morelos,253.0,7868.245059,19.392937,-99.263313,104881.19
house,Coyoacán,250.0,14200.0,19.303029,-99.139237,187037.01
apartment,Miguel Hidalgo,90.0,43888.88889,19.436516,-99.173988,208160.96
apartment,Gustavo A. Madero,71.0,12978.87324,19.523341,-99.1517,48550.59
apartment,Tlalpan,60.0,14712.0,19.27817,-99.163505,46507.41
apartment,Álvaro Obregón,65.0,30461.53846,19.386852,-99.194748,104319.23
house,Coyoacán,385.0,5454.545455,,,110667.85
apartment,Iztapalapa,65.0,17692.30769,19.346609,-99.072311,60589.45
apartment,Iztacalco,90.0,11437.71111,19.403057,-99.135212,54248.01
house,Álvaro Obregón,696.0,10943.48563,19.320576,-99.20929,401295.34
apartment,Miguel Hidalgo,80.0,46875.0,19.444584,-99.174675,197574.31
apartment,Cuauhtémoc,46.0,7747.826087,19.3107719,-99.2333025,18777.46
apartment,Cuauhtémoc,60.0,14296.83333,19.417636,-99.153292,45194.99
apartment,Benito Juárez,101.0,23762.37624,19.3987817,-99.1675299,126477.54
apartment,Benito Juárez,150.0,52666.66667,,,416321.92
apartment,Cuauhtémoc,105.0,19326.98095,19.408904,-99.174556,106943.77
apartment,Cuauhtémoc,79.0,60969.62025,19.417364,-99.159454,253769.71
apartment,Coyoacán,64.0,49812.5,19.305561,-99.171219,167964.51
apartment,Miguel Hidalgo,103.0,61407.76699,,,333321.03
apartment,Cuauhtémoc,60.0,12500.0,19.4277135821,-99.1460484266,39524.23
house,Gustavo A. Madero,,,19.5088135307,-99.1257360578,285560.74
apartment,Cuauhtémoc,66.0,22878.78788,19.440749,-99.141649,79556.59
apartment,Miguel Hidalgo,56.0,30821.42857,19.444584,-99.174675,90936.87
house,La Magdalena Contreras,294.0,9789.387755,19.314893,-99.231987,151635.91
apartment,Benito Juárez,90.0,12366.68889,19.365843,-99.149901,58640.16
apartment,Iztapalapa,49.0,17936.67347,19.318989,-99.094437,46305.99
apartment,Benito Juárez,128.0,35973.4375,19.382013,-99.188522,242657.71
apartment,Álvaro Obregón,75.0,29333.33333,,,115910.26
apartment,Benito Juárez,70.0,19454.32857,19.384478,-99.185339,71748.61
apartment,Benito Juárez,128.0,32031.25,19.394358,-99.177444,216065.81
apartment,Cuauhtémoc,100.0,35000.0,19.417364,-99.159454,184402.69
apartment,Cuauhtémoc,90.0,13333.33333,19.452297,-99.138695,63238.77
apartment,Álvaro Obregón,,,19.3704257419,-99.2070807517,43729.78
house,Gustavo A. Madero,248.0,13508.06452,19.469688,-99.085456,176541.57
apartment,Benito Juárez,122.0,43442.62295,,,279238.36
house,Álvaro Obregón,70.0,61928.57143,19.346742,-99.205309,228395.9
apartment,Iztacalco,65.0,9670.769231,19.392349,-99.07093,33118.72
house,Benito Juárez,371.0,6539.002695,19.401406,-99.156836,127815.82
house,Iztapalapa,57.0,11503.85965,19.325894,-99.059696,34547.58
apartment,Benito Juárez,62.0,42895.64516,19.39912,-99.141464,140121.28
apartment,Álvaro Obregón,150.0,5940.0,19.359901,-99.189606,46954.78
apartment,Iztapalapa,60.0,8500.0,19.361468,-99.083751,26870.1
house,Tlalpan,177.0,16949.15254,19.274119,-99.162978,158059.45
apartment,Cuauhtémoc,92.0,28804.34783,19.408904,-99.174556,139619.18
house,Gustavo A. Madero,370.0,14405.40541,19.508795,-99.125714,280885.55
house,Álvaro Obregón,355.0,14056.33803,19.3402778,-99.2418386,262967.9
house,Álvaro Obregón,170.0,10176.47059,19.35667,-99.235854,91147.61
apartment,Benito Juárez,74.0,43698.64865,19.394073,-99.153915,170372.28
apartment,Tlalpan,137.0,45255.47445,19.275206,-99.218292,326656.19
apartment,Benito Juárez,64.0,40226.14063,19.39365,-99.14769,135639.93
house,Azcapotzalco,450.0,10000.0,19.463314,-99.168449,237089.17
apartment,Azcapotzalco,50.0,9200.0,19.504985,-99.208557,24235.78
apartment,Cuauhtémoc,64.0,70312.5,19.436024,-99.15461,237089.17
apartment,Cuajimalpa de Morelos,47.0,36306.38298,,,89904.21
apartment,Benito Juárez,78.0,21794.87179,19.381691,-99.158135,89567.02
apartment,Miguel Hidalgo,80.0,24041.6625,19.401366,-99.18064,101357.68
house,Álvaro Obregón,100.0,23366.67,19.349086,-99.220202,123110.76
apartment,Álvaro Obregón,100.0,16745.55,19.316805,-99.14943,88226.41
house,Coyoacán,400.0,15000.0,19.348694,-99.16291,316118.9
apartment,Álvaro Obregón,93.0,46011.82796,19.3573253,-99.1896664,225450.73
apartment,Cuauhtémoc,86.0,14093.02326,19.429437,-99.14346,63856.01
apartment,Miguel Hidalgo,70.0,49285.71429,,,181811.47
house,Coyoacán,156.0,36410.25641,,,299330.19
apartment,Cuajimalpa de Morelos,88.0,71500.0,,,331503.35
apartment,Cuauhtémoc,124.0,53556.08871,19.424724,-99.156278,349888.56
apartment,Cuauhtémoc,112.0,19077.375,19.431629,-99.162762,112573.41
house,Gustavo A. Madero,166.0,11204.81928,19.457458,-99.065399,97996.85
house,Álvaro Obregón,297.0,18821.54882,19.33981,-99.216052,294517.44
apartment,Iztacalco,65.0,19692.30769,19.389362,-99.119499,67454.69
apartment,Gustavo A. Madero,85.0,35235.29412,19.494455,-99.127874,157833.43
apartment,Cuauhtémoc,186.0,48250.0,19.417364,-99.159454,472946.97
apartment,Coyoacán,80.0,18750.0,,,79029.72
apartment,Cuauhtémoc,60.0,14296.83333,19.417923,-99.148384,45194.99
apartment,Cuauhtémoc,88.0,66370.45455,19.4098619,-99.1815475,307720.67
apartment,Benito Juárez,160.0,34375.0,19.384784,-99.182486,289775.66
house,Gustavo A. Madero,196.0,6750.0,,,69720.74
apartment,Benito Juárez,73.0,56164.38356,19.394358,-99.177444,216065.81
apartment,Venustiano Carranza,,,19.4261149371,-99.0607005358,33561.29
house,Tlalpan,300.0,13120.86667,19.298899,-99.208048,207387.69
house,La Magdalena Contreras,350.0,9571.428571,19.317653,-99.236291,176499.72
apartment,Benito Juárez,70.0,28379.41429,19.364005,-99.153602,104664.8
apartment,Venustiano Carranza,65.0,13196.15385,19.41031,-99.098527,45191.83
house,Iztapalapa,193.0,9119.170984,19.325848,-99.075081,92750.2
apartment,Miguel Hidalgo,97.0,7453.608247,19.444584,-99.174675,38092.32
apartment,Cuauhtémoc,102.0,32985.9902,19.427607,-99.160835,177267.41
apartment,Cuauhtémoc,44.0,28294.77273,19.417923,-99.148384,65593.09
apartment,Benito Juárez,80.0,21925.0,19.39365,-99.14769,92412.09
house,Álvaro Obregón,316.0,26898.73418,19.3404947,-99.2484642,447941.31
apartment,Tlalpan,89.0,22808.98876,19.281164,-99.20237,106953.56
apartment,Azcapotzalco,48.0,23020.83333,19.469095,-99.154734,58218.56
apartment,Álvaro Obregón,70.0,9242.857143,19.363524,-99.247303,34088.15
apartment,Cuauhtémoc,63.0,4190.47619,19.4419033,-99.135316,13912.53
apartment,Cuauhtémoc,109.0,50458.7156,19.415469,-99.178804,289775.66
house,Xochimilco,219.0,12406.39269,19.255327,-99.130394,143149.17
apartment,Benito Juárez,78.0,44871.79487,,,184446.42
house,Tlalpan,637.0,15989.01099,19.30475,-99.224031,536611.83
apartment,Miguel Hidalgo,255.0,32820.26667,19.443178,-99.20237,440942.03
house,Iztacalco,202.0,9545.39604,19.379406,-99.132362,101612.58
apartment,Benito Juárez,80.0,10597.225,19.391579,-99.182986,44666.44
apartment,Álvaro Obregón,85.0,33453.61176,19.3046605,-99.2384938,149817.01
apartment,Cuauhtémoc,55.0,30545.45455,19.439253,-99.163605,88513.29
apartment,Cuauhtémoc,70.0,9428.571429,19.460913,-99.12858,34773.07
apartment,Benito Juárez,62.0,35161.29032,,,114883.77
house,Xochimilco,294.0,10204.08163,19.272101,-99.113919,158059.45
apartment,Álvaro Obregón,144.0,41319.44444,19.3471694,-99.20346,313484.57
house,Gustavo A. Madero,390.0,11538.46154,19.4971884,-99.0846731,237089.17
apartment,Coyoacán,50.0,28380.0,19.308287,-99.146309,74762.12
apartment,Miguel Hidalgo,288.0,32652.76042,19.443178,-99.20237,495463.43
house,La Magdalena Contreras,170.0,30058.82353,19.324123,-99.234288,269291.77
apartment,Cuauhtémoc,64.0,71750.0,19.409369,-99.171906,241936.33
apartment,Miguel Hidalgo,240.0,21708.33333,19.443178,-99.20237,274496.58
house,Benito Juárez,280.0,26250.0,,,387337.48
apartment,Azcapotzalco,70.0,11980.67143,19.475187,-99.175019,44195.83
apartment,Tláhuac,44.0,13113.63636,19.306187,-99.055725,30400.1
apartment,Gustavo A. Madero,79.0,11265.82278,19.496204,-99.086136,46890.97
apartment,Benito Juárez,75.0,20560.0,19.363254,-99.174611,81242.55
apartment,Álvaro Obregón,30.0,53232.66667,19.327387,-99.26082,84139.26
apartment,Álvaro Obregón,90.0,11785.17778,19.368823,-99.224603,55896.01
house,Benito Juárez,160.0,34937.5,19.380747,-99.155304,294517.44
apartment,Benito Juárez,90.0,17813.33333,19.39516,-99.168487,84466.97
apartment,Coyoacán,100.0,43099.0,19.3370086522,-99.1491691768,227127.32
house,Álvaro Obregón,205.0,10178.85854,19.340762,-99.224816,109939.09
house,Xochimilco,595.0,6386.554622,,,200208.63
apartment,Álvaro Obregón,100.0,35500.0,19.33786,-99.240058,187037.01
apartment,Cuauhtémoc,147.0,56802.72109,19.430132,-99.169144,439932.13
apartment,Miguel Hidalgo,50.0,13000.0,19.441392,-99.174422,34246.21
house,Iztapalapa,249.0,12048.19277,19.350107,-99.061256,158096.93
house,Cuauhtémoc,97.0,14432.98969,19.431252,-99.146999,73761.07
apartment,Gustavo A. Madero,80.0,7958.0,19.511898,-99.099573,33542.32
house,La Magdalena Contreras,124.0,23210.33065,,,151635.96
apartment,Benito Juárez,128.0,17812.5,19.399818,-99.150869,120125.18
apartment,Coyoacán,214.0,16822.42991,19.330159,-99.149842,189671.34
house,La Magdalena Contreras,320.0,10679.16563,19.31421,-99.232144,180047.25
apartment,Miguel Hidalgo,94.0,31914.89362,19.40933,-99.188609,158059.45
apartment,Álvaro Obregón,60.0,14850.0,19.362683,-99.189959,46943.65
apartment,Benito Juárez,150.0,14508.66667,19.39252,-99.127983,114661.59
apartment,Miguel Hidalgo,80.0,9520.8625,19.400249,-99.177444,40129.66
store,Cuauhtémoc,1000.0,375.0,,,375000.0
store,Benito Juárez,69.0,34855.07246,,,126710.99
apartment,Benito Juárez,70.0,14107.62857,19.378477,-99.138398,52029.69
apartment,Álvaro Obregón,56.0,38685.32143,19.339581,-99.197517,114138.83
store,Cuauhtémoc,50.0,15800.0,19.438125,-99.130295,41622.32
apartment,Cuauhtémoc,96.0,56510.41667,19.41498,-99.177444,285824.17
house,Álvaro Obregón,415.0,17848.99518,19.320576,-99.20929,390358.88
apartment,Miguel Hidalgo,84.0,11989.36905,19.440888,-99.177706,53073.5
apartment,Miguel Hidalgo,288.0,32652.76042,19.444634,-99.2029,495463.43
apartment,Benito Juárez,0.0,,19.3701018529,-99.1465473175,79838.95
apartment,Benito Juárez,60.0,24666.66667,19.392025,-99.135302,77975.99
apartment,Cuauhtémoc,117.0,44444.44444,19.405298,-99.164986,274034.68
apartment,Álvaro Obregón,64.0,28125.0,19.386551,-99.193708,94858.16
apartment,Benito Juárez,98.0,10204.08163,19.389044,-99.179657,52686.48
apartment,Álvaro Obregón,209.0,22392.3445,,,246572.74
house,Coyoacán,172.0,16337.2093,19.31782,-99.132469,148049.01
apartment,Coyoacán,120.0,27822.225,19.304179,-99.181916,175902.62
apartment,Tlalpan,84.0,11216.07143,19.2672863,-99.1659764,49638.57
apartment,Coyoacán,0.0,,19.3161923743,-99.1214597227,79048.46
house,Tlalpan,360.0,6555.555556,,,124340.1
apartment,Iztapalapa,54.0,12037.03704,19.332262,-99.04778,34246.21
apartment,Miguel Hidalgo,10.0,129500.0,19.445355,-99.179624,68228.99
apartment,Miguel Hidalgo,70.0,24432.62857,19.436404,-99.173617,90108.85
apartment,Benito Juárez,91.0,56314.17582,19.3867842,-99.1771664,269996.62
apartment,Miguel Hidalgo,68.0,52941.17647,,,189671.34
apartment,Iztapalapa,50.0,15026.68,19.374212,-99.125887,39594.53
house,Tlalpan,90.0,10385.17778,19.292921,-99.227399,49244.26
apartment,Iztacalco,70.0,14523.75714,19.408032,-99.069183,53577.1
apartment,Cuauhtémoc,,,19.4096083,-99.1806878,319742.76
apartment,Tlalpan,78.0,23076.92308,,,94858.16
house,Benito Juárez,260.0,10787.17692,19.360285,-99.148336,147803.03
apartment,Azcapotzalco,75.0,14053.33333,19.498877,-99.207909,55531.55
apartment,Benito Juárez,235.0,34468.08511,19.3864346,-99.1594925,426861.72
apartment,Iztapalapa,60.0,8800.0,19.292928,-99.064868,27818.46
apartment,Venustiano Carranza,50.0,19335.6,19.445553,-99.097057,50936.23
apartment,Benito Juárez,70.0,17485.71429,19.366738,-99.14554,64488.25
apartment,Iztacalco,75.0,17226.66667,19.400731,-99.125466,68070.93
house,Miguel Hidalgo,443.0,15801.3544,19.455666,-99.188522,368892.84
house,Cuauhtémoc,255.0,10196.07843,19.44994,-99.069634,136984.85
apartment,Azcapotzalco,80.0,34312.5,19.469769,-99.157379,144624.39
apartment,Benito Juárez,127.0,41732.28346,,,279304.58
apartment,Gustavo A. Madero,80.0,10625.0,19.464922,-99.122093,44794.13
apartment,Benito Juárez,,,19.390283,-99.1770974,281120.08
apartment,Iztacalco,60.0,9166.666667,19.3948036,-99.0976808,28984.43
house,Gustavo A. Madero,234.0,13923.07692,19.457458,-99.065399,171652.56
house,Benito Juárez,250.0,19657.932,19.400408,-99.166622,258926.82
house,Cuauhtémoc,255.0,10941.17647,19.407011,-99.151322,147030.14
house,Tlalpan,80.0,10191.25,19.303387,-99.135042,42955.29
house,Benito Juárez,180.0,28582.11667,19.3588026602,-99.1604260728,271060.42
house,Coyoacán,173.0,24855.49133,19.353058,-99.166737,226551.88
house,Coyoacán,261.0,13601.53257,19.301271,-99.139389,187037.01
apartment,Miguel Hidalgo,80.0,12441.6625,19.443903,-99.171681,52440.59
apartment,Tláhuac,47.0,6851.914894,19.302014,-99.05187,16967.15
apartment,Cuajimalpa de Morelos,168.0,45119.04762,19.382275,-99.270241,399458.25
house,Iztapalapa,134.0,8955.223881,19.3754117,-99.0992764,63223.78
house,Cuauhtémoc,100.0,53900.0,19.43447,-99.129751,283980.14
apartment,Iztapalapa,52.0,8307.692308,,,22765.95
apartment,Gustavo A. Madero,,,19.5010872,-99.1230477,151334.44
apartment,Álvaro Obregón,96.0,31032.29167,19.341894,-99.224525,156958.3
apartment,Venustiano Carranza,50.0,10095.68,19.409843,-99.125509,26595.29
house,Tlalpan,160.0,26400.0,19.290953,-99.124863,222547.7
apartment,Gustavo A. Madero,69.0,10000.0,19.506042,-99.153915,36353.67
apartment,Miguel Hidalgo,97.0,38659.79381,19.400249,-99.177444,197574.31
apartment,La Magdalena Contreras,,,19.315498,-99.220634,214857.52
apartment,Iztapalapa,70.0,12700.0,19.359407,-99.060657,46838.28
apartment,Benito Juárez,136.0,51397.05882,19.3689246,-99.17846,368365.85
house,Benito Juárez,260.0,10787.17692,19.376456,-99.145563,147803.03
apartment,Cuauhtémoc,110.0,19739.10909,19.430532,-99.154981,114425.39
apartment,Iztapalapa,50.0,10200.0,19.369859,-99.135812,26870.1
apartment,Benito Juárez,85.0,14976.47059,19.375299,-99.139692,67069.89
house,Álvaro Obregón,190.0,24192.97895,19.338074,-99.245144,242182.16
apartment,Miguel Hidalgo,79.0,12873.41772,19.457485,-99.21067,53582.15
apartment,Iztapalapa,120.0,19166.66667,19.313878,-99.094271,121178.91
apartment,Benito Juárez,85.0,10761.03529,19.383446,-99.137643,48203.12
apartment,Benito Juárez,80.0,17000.0,19.391834,-99.188695,71653.61
apartment,Benito Juárez,65.0,16923.07692,,,57955.13
apartment,Venustiano Carranza,50.0,5000.0,19.453817,-99.13563,13171.62
apartment,Cuauhtémoc,42.0,29656.2619,19.410553,-99.133858,65624.33
apartment,Álvaro Obregón,60.0,13150.0,19.357504,-99.234987,41569.63
apartment,Álvaro Obregón,65.0,23476.92308,19.334265,-99.20502,80399.57
apartment,Miguel Hidalgo,108.0,39533.22222,19.4032833,-99.1821858,225002.92
apartment,Álvaro Obregón,180.0,10322.22222,19.38696,-99.219493,97914.7
apartment,Coyoacán,60.0,10750.0,19.329003,-99.119662,33990.84
apartment,Cuauhtémoc,75.0,10266.66667,19.446524,-99.142241,40578.21
apartment,Azcapotzalco,68.0,10220.58824,19.473486,-99.185753,36625.78
house,Álvaro Obregón,150.0,17440.0,19.3599053481,-99.2199446261,137860.52
apartment,Coyoacán,90.0,12456.66667,19.303736,-99.163605,59066.81
apartment,Iztapalapa,55.0,4779.454545,19.332428,-99.061256,13849.69
apartment,Álvaro Obregón,69.0,21739.13043,19.354614,-99.256729,79048.46
apartment,Benito Juárez,70.0,15152.38571,19.379612,-99.149561,55882.81
apartment,Venustiano Carranza,,,19.4153879346,-99.1006051004,47944.7
apartment,Benito Juárez,70.0,14413.6,19.399375,-99.149986,53158.13
apartment,Coyoacán,670.0,4968.158209,19.303921,-99.181767,175417.29
house,Cuauhtémoc,350.0,21428.57143,19.408034,-99.164276,395148.62
house,Coyoacán,193.0,9274.611399,19.31973,-99.111693,94308.8
apartment,Miguel Hidalgo,100.0,64000.0,,,337273.46
apartment,Benito Juárez,70.0,21000.0,19.395835,-99.135191,77449.13
house,La Magdalena Contreras,272.0,37316.17647,19.3104385,-99.2410889,534894.62
apartment,Azcapotzalco,90.0,14931.31111,19.484703,-99.211365,70801.04
apartment,Cuauhtémoc,112.0,19077.375,19.431629,-99.162762,112600.11
apartment,Venustiano Carranza,,,19.4245061583,-99.0594291687,31980.69
apartment,Tláhuac,45.0,7895.555556,19.302192,-99.049333,18719.5
apartment,Coyoacán,65.0,15692.30769,19.323772,-99.116562,53740.21
house,Tlalpan,430.0,13604.65116,19.265581,-99.171181,308289.02
apartment,Benito Juárez,79.0,31582.27848,19.3638234,-99.1444714,135057.59
apartment,Álvaro Obregón,60.0,13480.0,19.35944,-99.217652,42622.93
house,Iztapalapa,200.0,16750.0,19.374413,-99.105499,176499.72
house,Xochimilco,311.0,12700.96463,19.271814,-99.136235,208111.61
house,Azcapotzalco,350.0,19571.42857,19.464928,-99.180214,360988.0
apartment,Cuauhtémoc,80.0,25491.6625,19.408904,-99.174556,107470.76
apartment,Álvaro Obregón,180.0,10322.22222,19.38696,-99.219493,97914.7
apartment,Venustiano Carranza,58.0,28793.10345,19.4068945,-99.1237906,88007.29
apartment,Benito Juárez,95.0,35689.47368,19.366315,-99.162803,178633.52
apartment,Benito Juárez,65.0,30923.07692,19.367272,-99.142193,105899.83
apartment,Benito Juárez,80.0,32500.0,19.367424,-99.185753,136984.85
apartment,Benito Juárez,,,19.364967,-99.1428406,178637.29
apartment,Iztacalco,49.0,22530.61224,19.402752,-99.098587,58165.87
apartment,Azcapotzalco,70.0,22857.14286,19.466822,-99.157379,84298.37
house,Azcapotzalco,260.0,11350.0,19.476394,-99.208228,155477.81
apartment,Miguel Hidalgo,92.0,9195.652174,19.45756,-99.194748,44572.76
apartment,Benito Juárez,70.0,24285.71429,19.36237,-99.143951,92023.21
house,Azcapotzalco,70.0,10138.07143,19.4837998624,-99.1728876828,37398.62
house,Tlalpan,446.0,12780.26906,19.2871799,-99.1852207,300384.17
apartment,Benito Juárez,120.0,35833.33333,19.3928144,-99.1754763,226605.6
apartment,Cuajimalpa de Morelos,,,,,98414.97
house,Álvaro Obregón,120.0,26666.66667,19.352972,-99.238373,168636.73
apartment,Cuauhtémoc,81.0,60553.08642,19.414899,-99.160114,258416.66
house,Cuauhtémoc,319.0,14769.46708,19.411685,-99.166322,248230.26
apartment,Gustavo A. Madero,80.0,14175.0,19.524702,-99.149456,59746.47
apartment,Miguel Hidalgo,60.0,10116.66667,19.441879,-99.167819,31988.27
apartment,Tláhuac,65.0,12512.30769,,,42849.91
apartment,Cuauhtémoc,210.0,9047.619048,19.439253,-99.163605,100104.31
house,Álvaro Obregón,360.0,12183.33333,19.353592,-99.177275,231082.91
apartment,Cuauhtémoc,54.0,64814.81481,19.435357,-99.148312,184446.42
apartment,Cuauhtémoc,112.0,46031.25,19.405298,-99.164986,271689.58
apartment,Azcapotzalco,65.0,8596.092308,19.492195,-99.182526,29438.36
apartment,Benito Juárez,85.0,42941.17647,19.363073,-99.158843,192305.66
apartment,Benito Juárez,65.0,16846.15385,19.376456,-99.145563,57691.69
apartment,Cuauhtémoc,89.0,10674.1573,19.411528,-99.16166,50052.15
apartment,Cuauhtémoc,60.0,8755.0,19.44365,-99.141269,27676.2
apartment,Cuauhtémoc,95.0,16316.8,19.429421,-99.145421,81669.1
apartment,Benito Juárez,174.0,9752.873563,19.368553,-99.178235,89430.16
apartment,Álvaro Obregón,91.0,18923.07692,19.336195,-99.23692,90747.64
apartment,Tlalpan,100.0,9500.0,19.28008,-99.217066,50052.15
apartment,Iztacalco,75.0,13733.33333,19.400165,-99.135621,54267.07
apartment,Álvaro Obregón,111.0,58459.45946,19.361111,-99.194061,341882.59
house,Tlalpan,646.0,15479.87616,19.2793586,-99.1523415,526989.78
apartment,Venustiano Carranza,60.0,11473.3,19.452689,-99.117987,36269.27
apartment,Benito Juárez,104.0,17743.58654,19.371132,-99.173156,97224.1
house,Azcapotzalco,260.0,13076.92308,19.48527,-99.200287,179134.04
house,Cuauhtémoc,163.0,38533.74233,19.441733,-99.161653,330923.8
apartment,Cuauhtémoc,60.0,12416.66667,19.454722,-99.1573,39251.43
apartment,Cuauhtémoc,,,19.426753,-99.1618449,449000.0
house,Álvaro Obregón,410.0,20121.95122,19.3465206,-99.2349122,434766.56
house,Cuauhtémoc,319.0,14769.46708,19.411685,-99.166322,248230.26
house,Coyoacán,67.0,14925.37313,,,52698.97
apartment,Álvaro Obregón,100.0,34200.0,19.365766,-99.263112,180187.77
apartment,Benito Juárez,85.0,12467.41176,19.375374,-99.137657,55833.44
apartment,Cuauhtémoc,67.0,15820.89552,19.407816,-99.129707,55847.67
apartment,Benito Juárez,150.0,52600.0,19.393431,-99.175782,415696.35
apartment,Miguel Hidalgo,97.0,38144.3299,19.402319,-99.182258,194939.99
apartment,Benito Juárez,159.0,58805.03145,19.3773972108,-99.1751153024,492618.62
apartment,Coyoacán,65.0,30963.07692,19.307297,-99.163102,106036.81
house,Coyoacán,198.0,16030.30303,19.328833,-99.133163,167266.55
apartment,Álvaro Obregón,133.0,42669.17293,,,299066.7
apartment,Miguel Hidalgo,100.0,74900.0,19.2464696,-99.1013498,394621.76
apartment,Benito Juárez,62.0,32564.51613,,,106374.01
apartment,Miguel Hidalgo,87.0,57418.3908,19.436516,-99.173988,263190.06
house,Álvaro Obregón,70.0,13557.14286,19.357464,-99.207909,49999.47
apartment,Coyoacán,65.0,10369.35385,19.351371,-99.161529,35511.11
store,Cuauhtémoc,,,,,48548.38
apartment,Azcapotzalco,66.0,11515.15152,19.474655,-99.189277,40041.72
apartment,Benito Juárez,110.0,33181.81818,19.371267,-99.152389,192305.66
house,La Magdalena Contreras,303.0,4809.679868,19.312466,-99.235216,76781.75
apartment,Benito Juárez,116.0,36271.98276,19.403334,-99.157755,221681.01
apartment,Tlalpan,72.0,10712.25,19.2012003,-99.1309801,40645.77
house,La Magdalena Contreras,214.0,28971.96262,19.3259828,-99.232616,326733.66
apartment,Benito Juárez,103.0,12233.00971,19.36269,-99.150565,66384.96
apartment,Gustavo A. Madero,43.0,8828.302326,19.534109,-99.145271,20005.42
house,Benito Juárez,255.0,40000.0,19.362864,-99.173988,537529.57
apartment,Gustavo A. Madero,85.0,10582.41176,19.473415,-99.143539,47391.75
apartment,Miguel Hidalgo,120.0,6611.108333,19.452704,-99.190092,41797.92
store,Cuauhtémoc,355.0,11971.83099,19.405014,-99.141464,223917.55
apartment,Benito Juárez,90.0,30000.0,19.376541,-99.180214,142253.5
house,Álvaro Obregón,232.0,35574.56897,19.341894,-99.224525,434940.47
apartment,Benito Juárez,73.0,35036.9863,19.364891,-99.148384,134756.21
house,Coyoacán,177.0,35395.48023,19.336697,-99.152534,330080.82
apartment,Benito Juárez,78.0,33653.84615,19.401934,-99.137768,138334.81
apartment,Álvaro Obregón,112.0,41071.42857,19.320576,-99.20929,242357.82
apartment,Miguel Hidalgo,100.0,33259.29,19.428324,-99.176337,175231.5
apartment,Benito Juárez,,,19.3923907,-99.1580693,134851.05
apartment,Benito Juárez,60.0,39500.0,19.3653898,-99.1895591,124866.96
apartment,Álvaro Obregón,,,19.3863928,-99.2255625,368805.38
apartment,Venustiano Carranza,61.0,13770.4918,19.430326,-99.109779,44267.14
apartment,Iztacalco,70.0,6369.857143,19.392349,-99.07093,23497.94
apartment,Coyoacán,65.0,13446.15385,19.365478,-99.19662,46047.98
apartment,Benito Juárez,70.0,12142.85714,19.392156,-99.16403,44783.51
house,Iztacalco,300.0,6166.666667,19.391953,-99.108269,97493.1
apartment,Álvaro Obregón,108.0,50925.92593,19.3863928,-99.2255625,289844.37
house,Coyoacán,100.0,17900.0,19.344657,-99.128269,94308.8
apartment,Cuauhtémoc,70.0,29133.34286,19.408904,-99.174556,107445.33
house,Cuauhtémoc,255.0,10196.07843,19.411581,-99.150403,136984.85
apartment,Azcapotzalco,70.0,22857.14286,19.466822,-99.157379,84298.37
apartment,Miguel Hidalgo,90.0,15250.55556,19.445816,-99.170462,72314.83
house,Iztapalapa,213.0,9597.887324,19.342083,-99.0532159,107709.61
apartment,Cuauhtémoc,50.0,11185.32,19.445442,-99.148107,29465.75
apartment,Cuauhtémoc,80.0,24750.0,19.430141,-99.172536,104319.23
apartment,Venustiano Carranza,65.0,11234.04615,19.40814,-99.107474,38472.35
apartment,Álvaro Obregón,70.0,10714.28571,19.386852,-99.194748,39514.86
apartment,Benito Juárez,132.0,57581.81818,19.381729,-99.164986,400459.42
apartment,Venustiano Carranza,,,19.4258822217,-99.0609741211,31980.69
apartment,Benito Juárez,160.0,28125.0,19.394073,-99.153915,237089.17
apartment,Benito Juárez,80.0,35000.0,19.378338,-99.169429,147522.15
store,Cuauhtémoc,25.0,39529.44,19.441903,-99.165489,52066.68
apartment,Álvaro Obregón,105.0,55961.90476,19.355921,-99.180214,309585.77
apartment,Benito Juárez,127.0,19685.03937,19.390748,-99.158695,131716.2
apartment,Iztapalapa,44.0,11363.63636,,,26349.48
apartment,Álvaro Obregón,70.0,6472.4,19.366252,-99.199894,23870.55
apartment,Miguel Hidalgo,90.0,11777.77778,19.455431,-99.204728,55847.67
apartment,Benito Juárez,90.0,52277.77778,19.3797151,-99.1677132,247948.69
house,Cuauhtémoc,,,19.4118276141,-99.1341233253,182084.48
apartment,Benito Juárez,10.0,136000.0,19.391819,-99.188639,71653.61
